	verdict	indexes
10	198637.json	"[ 783  734 1097  942  451  641 1377  586  341 1011  306  696 1035  146
  113 1085 1378 1132 1156  834  945  167 1113  475  616  791  448  254
  680  622 1094  811  862 1356  450 1366  681 1093  346  602 1252 1167
  158  810  607  321  992 1165  600  396  533  869  786  423    6  271
   74  371  351  879  429  913 1048   30   93  288  708 1343  840 1116
   24  548  196 1110 1232 1119  663  621  683  831  633  265  733 1063
 1145  585 1322   36  148 1210 1114 1266 1229 1071 1233  925 1078  472
 1199  155]"
11	198638.json	"[ 121 1186 1220  437 1102 1285 1164  993 1159  584 1169 1046  454 1053
 1126 1376 1367  727  698  865  637 1000 1026  545   37  874  515 1393
  400  112  691 1207  361 1065  634 1161  557  126  676  408  349  625
  325  248 1151  888  381  290  236  704 1338 1200  730  859  539   96
 1136  653 1214  542  577  319 1173  502  284 1258 1051 1162  201 1086
  345  476 1146  214  610  165  652  494 1154  958 1335  561  477  807
 1373 1201  809  541 1218 1196  224 1056  836  471  964  556 1352 1064
  489  806]"
12	198639.json	"[ 538  225 1106  781  985  863  456  768  804 1021 1322  782  839 1101
  563  607  903 1213  114 1334  410  512   69  174  853 1251  465 1296
 1198 1269 1233 1231  621  314  890 1149  387  496  317  513  565  175
  632  288  390  310  843 1063  358  830  794  568  889  918  133  786
  278  554  342  965  880   19  371  138  581  966  484  688  709  348
 1120 1255    6   80  328  956  291  167 1281  907  228  984 1039  242
  289  939  118  461  792   56 1080  330  529  184 1180  802  914 1128
 1168  980]"
13	198640.json	"[ 704  400 1026 1169  325  964  634 1126 1046 1159 1056  865  727  437
  542 1065 1376  121  236  489  730  888  345 1151  676  557 1393  494
  349 1220   37  454  610 1161  874  719  698  806  993 1373  126 1352
  497 1196  201 1053 1164   96  637  408 1207 1146  473 1000  584 1186
 1102  381  605  476  653  635  541 1367  893 1051   15  361  859 1286
  284 1338  287  953  165 1285  434 1200  515   55  652  577  708 1162
 1167  403  112  463  502  545  784  896 1194   12 1394 1335  266  420
   14  691]"
14	198641.json	"[ 945  175  317 1119 1233  925  146 1110 1101 1195  409 1094  783  423
  822  987 1048  225  969  601  607  254  468  369 1080 1063  663  440
  167  907  939  232 1343 1071  869  810  478  206  496  942  142 1036
  799   33  216 1077  754  452  765  309  734  781   76  563   43  263
  358  424  512  505  955  427  861 1131  115 1296  920 1378 1172  501
 1156  230  748 1310  683  768  144 1244  840  484 1182 1349   30  333
  811 1168  533  792   11  538  371  789  342  827    6  581  946  554
  147  848]"
15	198642.json	"[  84 1001  385 1267  185  710 1340  796  574  356 1311  223  177 1024
  933 1386  867  464 1029  443  876  500  707  311 1250  579 1315  480
 1213  972  295  246  980  483  829  877  739   67  286 1306  433  835
  245 1314  131  911  278  445  529  846  604  513 1062 1238   71 1231
  357 1257  129 1106  588  404   39  743  347  312  465  688  769  651
  244 1104  461  362 1088 1279  174  900  169  180 1098  101  930  886
 1269  338 1083 1204 1263  924  521  785    1  928  565  210  971  573
  843  139]"
16	198643.json	"[ 724  397 1135  957  544  825 1355 1293 1197  156 1375  799   73 1038
  490  990 1208  105  832   83 1392 1117 1372 1242  741 1002 1277  571
  639  407  938 1182  997  978  995 1004 1381  142 1212  944  871   18
  686  359  690  302  740  931  526  136  775 1332  540  120 1291 1265
  673  377 1294 1139  591 1331  432 1357 1388 1174   45  818  367  943
  193   86 1187  596  866  644  675 1003  749   48 1015  983  875  599
  979 1177 1310  116 1081 1050  466 1223  370  850  558  145  153 1297
  175 1031]"
17	198644.json	"[ 823  798  138   87  570  162  348 1133  184  939  300  239  330 1034
 1108  240  987 1035  854 1239  216  175  945  925  781  484  851  762
  648  340  167  754  288  478  486  144   33  151  581 1036  206  190
   92  880 1280   43  452 1322  123 1278  907  440  231  601  881  934
  722  534  355 1333   76  317 1048  645  633  496 1094  582 1305  468
  228  115 1206  376  607 1077 1244  866  387  768  842  291  804  764
 1101  830 1110 1060  999  538  946 1233  837 1042  370  937 1199  863
  475 1229]"
18	198645.json	"[ 641  733  232 1093 1007  264   45  309  510   76  812  299 1096  367
  818  946 1047  673  663  702  570   40 1331  738 1036 1017   79 1206
 1177   48 1181   92  850  421   43  912  543  144  895 1254  447 1326
  253 1131  263  537  762  831  754  167  575  770  599  467 1319  670
  952  162  155  783 1033  315 1155  991  154  262  429  401  516 1294
  157 1042  501  411  983  294 1195  680  193 1280 1253  815  424  241
 1265  600 1119  458  662  276  592  674  855   73  196  572  256   85
  799 1178]"
19	198646.json	"[ 940 1015 1316  234  251  947 1277  599 1221   48 1332  160  988  673
 1193  686  597  458 1185  267   18 1357  797  558  241  996  943   45
  628  364 1301  725  425  856  742  466  222  990  152 1223 1197  509
 1278  923  672  715  188  449 1392 1226  544  665  105 1135  518  611
  445  870  447 1184  832   20  202 1363  189 1381 1017 1014  741  770
 1331  268  213  850  589  595  393  675  875  937  303  644  481  666
  359 1206 1355  760  833  702  130  979  952 1081 1371  398  900  915
  326  973]"
20	198647.json	"[ 938  848  426 1179  148  956  549    6  313 1072  428 1036  168  371
  777  317 1082  884  713  883  554  709  314  167  328  601  478   30
  952  683  951 1137  306   19  243  457  507   97 1099  920 1081 1014
  392 1110  512 1017  901 1392 1178 1223 1255  904  358  831  665  607
  789  256 1269  991  326 1281 1050  946 1349  299   48  322  870   44
  565  550  794  818  748  461  779  786  620  409  259   45 1187  824
  230  323  974   22 1318  738  402 1043  614  102  154  196  424  430
 1279  677]"
21	198648.json	"[1200 1393 1220  319  502 1136   96  515  862 1338 1132 1367 1378  420
  545 1161  784  879  698 1086 1356 1180 1078  539 1114 1011  454 1126
  958  389 1376 1159  652 1064 1373  578 1173   55 1097  795 1026  146
  236  113 1143  214  942  836 1169  121  341 1232  475  727  809 1335
  541  708  477   15  737 1000  993  400  791 1167  752 1092 1285   93
   36  964 1102  489  224 1286  291  807  563  494 1153 1261 1273 1120
 1046  226  448 1065  594  874  723  201  111  126 1154  744  437  696
 1144 1063]"
22	198649.json	"[ 556  437  408 1164 1186 1046  878 1102  121  691  381  584  471  325
 1159 1051 1146   37  653  112  634 1169  917  993  400 1151 1026  874
  635  361  704  625  248  888 1065  126  727  637 1220  603 1196  698
  561 1218  610 1126  349 1053  806  415  345 1161 1173  290  236  865
  676 1162  454  201  476  165  214  284 1200  557 1056 1376  515  542
  545  719  577  473  477  652  605 1246  279  470 1258  266  730  859
 1285  795 1201 1367  494  525 1207  767   12  541  788  203 1352  896
 1000  958]"
23	198650.json	"[1223 1004  818  997  990 1392  850  797  979   76   92  558  253 1071
 1206   48  479  189  938  188 1305 1331  952  329  154  358  510 1388
   45  554  155  644  599 1155  157 1253  673 1135  424  675  313  377
 1109 1299 1265 1082 1277  591  692  328  144  742  983  509  827   43
 1225  705  317  105  740 1036 1072  770  518  526  598  167  960  832
 1184  407 1215  428  406  524  686  549  230 1349 1017  343  570 1099
  702  669  738  267 1332  946   97  754  712  792  665  571  996  799
  765  398]"
24	198651.json	"[1378 1114 1097  858  586 1180  113  703 1356 1366  862  781  563  456
  225 1322 1035 1266  734  959  346 1160  804  371  607  752  146  880
  538  341  791 1078  306 1128 1203 1334  768  942  784  475  585   96
 1021 1063  985  488  539  578  291  502  744  913  839  423  389 1232
  319  863 1165 1149 1233  167  830  358  242  836 1252  683  820 1273
  621 1120 1072  484 1393 1132  696  786 1202  111  925  269 1045  633
 1101  598 1085 1336  632 1071   74  399 1296  390 1064 1168 1077  327
  708  581]"
25	198652.json	"[ 964  451 1167  450 1286 1377  810  602  783   14  434 1273 1011  396
 1056 1156   15  548  942  146  784  497   55  861 1113  809 1210 1345
  616  680  862  271  734 1261  489 1378  893 1232  879   93 1094 1119
  113  494  641 1195  541  341   36  147  472  468   33  226  384  869
 1310  351 1165  394  906  696 1145 1158  737  206 1373  954 1194  708
  840 1393  652  547  837  598  935  892  448  626  165 1343  657 1110
  834  714  882 1140  594  400  668 1394 1344 1048 1000  265 1262  622
 1182 1071]"
26	198653.json	"[1373 1393 1376  964  489 1352 1167 1000  542 1163  602  236  541 1056
  727  403 1286  906 1338 1261  577 1011  400   15  557  652  434 1159
  598  714 1367 1156 1378  494   93 1136  450  594  708  616  146  502
  942  321  226 1262  857  341 1220  879 1258  809  511 1394 1377  893
  113 1046  448  958  865  698  548 1132 1200  767  271  473  451  497
  730  954  874 1169 1026 1344  351 1018 1126  634 1201  637 1065  717
  201   96  935  795  165  676  810  737 1113 1273 1054  896  578  882
  488  734]"
27	198654.json	"[ 151 1239  913 1045  851  231  484 1085  607  581  242  764 1323    7
  100  914  781  617   58  346  228  802  939  621 1322  496 1035  843
  966  513  792  745  300  288  390  115 1237 1336  880  348  586  677
 1063  114  306  182  423  640  122  257  276  144  804  830  429  285
 1305  606  569  197 1072 1122  695  342  235  239  371  330   23   19
  863 1105 1037  328  293 1189  391 1300  794  167  632  965 1272 1080
  534  327  219  175  828 1233  884   56  280  104 1133 1231  352  261
  786  820]"
28	198655.json	"[ 630  412  910 1031  140 1305  740  256  709  285  200  526  540  741
 1137 1312   67  792 1297  732 1072 1289  173  483  250  518  372  731
 1354  461   38  967  794  956  235  537 1302 1019  983 1058  156  416
  314 1014 1060  615  950  456  108   16  107  614  245 1381  195 1223
   56 1187  965  517 1277  100 1050  884 1036  832 1005  101 1198  328
  913  305 1299   44  996 1068 1349  677  554 1042 1008  521  948  116
   86  661  670 1073   80  843  833  903 1081  572   19 1234  411  620
  748  268]"
29	198656.json	"[1072  884  317  554  371  428 1082  328  794  956 1305  314  358  549
  740  313  742  777  392  102  188  167  391  738  479  665  952  390
   48  426 1014  938  894  398   19 1381  154 1137  260   20 1185  797
 1223  713  979  509  833   97  168  850  424  589 1255  518 1334  406
 1299  705  306 1004  273  530 1178 1217  848  599  305  591 1081  709
  157   92  830 1058 1278 1099  948   45  202  702  607   43  100  630
 1017 1050  478  765 1036  307  818  570  268  457  692  781  336  644
  824  876]"
30	198657.json	"[ 736  193  957 1135 1172 1354 1375  537  765 1181 1043  596  544 1344
  967  232  810 1094  524  136 1182  526 1372 1002   73 1054  908  861
  196   86 1131 1224 1119  331  598 1048 1031  792 1297   38 1242 1195
  397  396 1194  840  147  709  142  741 1248 1223  969 1158  109  762
 1258 1328 1067  105  799  892  370  387  438  436  181  199 1199 1310
  540  409 1212  983  338 1018  673  175  505  748  661 1110  468  857
  118 1271  479  690  594  405 1299  116  660  226 1167 1392  968 1201
  789  954]"
31	198658.json	"[ 709   39  461  512  565 1318  529  808  410 1251 1231 1059  465 1306
  903  433  426  941  174  620 1213 1238  965 1205  517 1234  890  474
 1030  347  574  259 1290  500  513  430  419   41  352  118  748 1103
 1088 1281  579  843  258  933 1106  971 1204  439 1198 1269  779  968
 1255 1279  956 1188  580  453 1014  314 1073  782  387  131  178  357
  974    1   19  984   80    4  924  876  538  358  786  464  521  785
  991  688 1315  792 1392  927  632  886 1063 1309  739   67 1104  918
    6 1021]"
32	198660.json	"[ 208  499  406   31 1007  982  337 1123  159  812   66   48 1371  702
 1015  302  398  642   13  787   45  393  275 1004  666  662   49  994
  553 1095  705  715  850  599  117 1191  665  742 1050  979   43  899
  324 1082  887  241  119  366  944  558 1216  975  988  761  624  367
  797   92  629 1331 1206  458   20  673 1319 1277  686  188 1381 1265
 1112 1348  738  831  308  658  770 1178 1280  364 1174 1109   73  543
 1017  530  631  589 1193  591 1278  833  733  294  762  313 1301  570
  740  447]"
33	198662.json	"[  85  762  937  754 1013  294  552   43  309  405  263 1036  685  825
  775  377  380 1385  847 1293  303   29  990  120   45 1277  145  799
  537  490  575  997 1007 1135  946 1332 1177  397  268 1265 1310  175
  505  875 1254 1370  241  359 1389 1375  844 1372 1066  849 1294  193
  442  673  760   33 1344  988  912  302  194  750 1206  627  599  332
 1117  207 1195  749  771   38 1223   48  232  797 1015 1225  975 1096
  526  424  686  864 1184  789  501  409 1043   86   49  468 1283  221
  458   76]"
34	198663.json	"[  14   15 1167  680  882  394 1194  694  810  183  942  438  450 1195
  783  494 1377  953  315  964  681  841  912 1181  497  762  969  451
  641 1096  733 1156  696  717  616 1011  646 1145 1056  547  199  626
  837  541   21  892  622 1119  592 1113  146 1158  511 1210  945   92
  277  831   40   33  155 1394  788  857  181  384  548  602  147  179
  536  869  309 1262  999  506  954  396  271 1344  475  537  668   74
  374 1048 1378 1093  403  486 1261  708  865  321 1007  534  906  663
  861 1342]"
35	198664.json	"[ 326  338  150  604  343  259 1098  433 1131  492  243 1392  512  777
  968 1213 1059 1309  550 1279  779  478  251  608    4  774 1099  900
  105  883 1281  920  848 1226  760 1177  118  876  409  709  426 1250
  529  461  507  565  513 1365  131   44 1314  218  168  881  549  974
  516  410 1350 1362 1363 1318  692  890    6   59  821 1306  638 1088
  946  824  765  427  500  743  247  474 1332  359  424  544    1 1110
  551 1080 1028 1270 1337  514  695  574 1349  358  933 1269 1375  524
  991 1231]"
36	198665.json	"[ 349 1218  284 1166   35   10   57  125  878  415  610  993   37  826
  625  248  463 1207  730 1285  345 1146  637  325 1219 1186  542  704
  917  279 1053 1003  577 1000  557  664 1287   51   94   50  106   42
 1380   27  255   99   61   75  124   64   78   60   53 1056  762  793
  556  874  616  304  635  893 1258 1367 1126  964  434 1360 1376  882
 1214  816  290 1136  381  905  361  126  266  486 1194  567  999 1352
 1335  353  647 1026  476   83  708  489  837  473 1201  691  888  511
 1262 1046]"
37	198666.json	"[1156 1262  451  964  450  403 1167  511  708  541  351 1373  598  942
 1393  341  494  548  810  271  321  932  616 1394 1113   15  577 1338
  906 1079  594 1378 1011  502   14 1261  783 1016 1018   74  434  734
  680  626  652 1136 1163  497  641  879  602 1273  396 1344  542 1195
  893  226 1145  319  668  448  714  489 1377  809 1376 1342 1358  989
 1092  417 1335 1056  773  536   32 1286  935 1132  113 1000  196 1310
  622  475  420  146 1345  885  788 1140  857  945 1352  181  315 1367
 1116  717]"
38	198667.json	"[ 852  599  686  850  988  715  393 1217 1015 1109  589  797  466 1277
 1081 1185 1004  665   88   43 1249  119   45  318  952  127  267 1305
  509   48 1223 1236 1381 1301  202  558  934 1050  518  642  406 1089
  241  742  411  689  313  391 1036  354  479  188 1278  457  572  948
  431  702  273 1150  750  153   92  899   66 1206  870  398 1190  601
  152  324 1082  624  240  595 1225 1280 1193  740  628  674 1141 1256
 1027  693  234   34  424  526 1118  979  268  303  844 1288   95 1388
  328 1332]"
39	198668.json	"[ 810 1273  396  869 1195  468  206  434  964  146 1345 1156  450  861
  451 1167 1113 1286 1110   33 1377 1172  497 1199  969  734 1165 1378
  893  489  598  945 1310  217 1107 1140  147  809 1343  783   93  616
  175 1394  472 1094  789 1071 1373 1158  602  369   15   55  834  908
  541  837 1261  737  955  784 1233  226  906  321  822  494  394  161
 1080  681   14  351 1048  987  113  935  942  708  309  341  817  882
  534  547  409  840  954  196 1079 1210  641 1119  440  563 1011 1344
 1194  892]"
40	198669.json	"[  93   36  351 1377 1091  448  810 1356  784  396 1261  158  451  840
  935 1232 1273  834 1345  265 1011 1266  879   55  196 1097  389  809
  497  955 1366 1343  450  703 1158  206  369 1378 1252 1156  341 1165
  811  869  737  783  600  668  734  862 1110 1167 1056  681  756 1063
  696 1079 1259 1286 1114  641  146  594  165  254 1145  487 1195  670
  795 1094  657 1048  541  942   47 1107   14   33 1310  652    6  789
  563   15  964   22 1140  199 1119  287 1078  885  309  548  585 1153
  861  680]"
41	198671.json	"[1046  557  400  727 1352 1159  236  652 1373  634 1056  542 1261 1000
 1258 1201  541  325  964  489  345 1220  494  349 1376 1026 1146  874
 1338  676 1393  767 1167 1051  577   15 1151 1169  637  698  284 1286
   37 1011 1200 1018   93  381  906 1136  165  201 1126  434  795  473
  958  879  279  437 1154  730  121  226  502  935  896 1367  888  859
  476 1186 1065  857   55  788  809  126  784 1214  448 1194  865   36
 1161  610  594 1394 1164  470  708  265 1163  993 1162 1273  515  737
  417  954]"
42	198672.json	"[1332  825  775 1385  145  359 1036  120  457   85  686  152  847  937
 1013  294  997  490 1015  750  105 1277  268  405 1177  990 1135 1242
 1193  762   45 1293  409   25  995  189  988  326 1225 1392  754  303
 1283  595  875 1265 1294  599  397   29   43  241  832  673  996  760
 1375  797 1142 1372 1223  302  267  466  571 1184   86  870  749  526
 1174 1310  234  212 1389  946 1370  221  309  849   62  377 1031  540
 1381   18 1206 1354  770  153 1357 1182  160 1301  217 1025  424  482
  644 1371]"
43	198673.json	"[ 502  784 1393 1338 1136  964  319 1220  708  515  698  795 1367  400
  879 1056 1132 1200  652 1159 1378  341  146  236 1161 1376  494 1011
 1126 1286   96 1273 1373  450   15  420 1026   55  942   93  265  454
 1180  557  958  113  578  862  489  325 1078  497  616 1114 1167  730
  287  737  810 1046 1000  541 1335  389  448  809  271   14  475  893
  321  783  837 1169  165  634  226  539  874 1261 1156  351  381  111
  882  993  126 1377  752  545  727  121  434  451 1394  896 1345  602
 1356  734]"
44	198674.json	"[ 195  407  432  518  740 1305 1050 1058  558  943  979 1223  329  910
  393  591  686 1014  188 1277 1081 1005  948  405  669 1082 1004 1388
  630  850  832 1187  192  724  156  938  554  305 1125 1072  479  614
 1313  797  412  105  422 1265  960 1137   95  741  273 1135  324  675
  990  267 1015  186  509  526 1215  599 1354   44  173 1289  615  354
  715 1299  659 1357  742 1197  690  801  601  997  693  587 1387  428
 1249  871  544   48  406  983 1392 1184 1206  116   43  359 1312 1328
  792 1031]"
45	198675.json	"[ 119  689 1329  715   88  127 1015  599  686 1004  406   66 1191  393
  642 1225   13  702 1123 1240  934   92 1333  850  337  812 1217  466
 1301 1288   31  988 1007  153  152   43 1050  313  624  665  982 1157
  797  742  499  750  994  595 1109  952  887 1178 1368  589  324  241
 1090  154 1236 1381   48  398  159 1185   45 1150 1082 1277 1118  674
  364   65  978  391 1206  553  705 1268 1312  895 1280  411 1095 1348
  944  762 1265 1190  318  979  407  558 1331  202   20  273  493 1125
  963   87]"
46	198676.json	"[ 502 1338 1207  964  698  708 1153 1026  515  111  497  494  784 1393
 1367 1126 1376  321 1056  454 1136  400 1335  865  893  837 1220  810
 1161 1159  319  882  214  420  874  126  542  616  704  577  489 1156
  236  325  896  953  477  885 1194  450   74   96  857   15  463 1169
  584 1162 1394  567 1167 1053  381  906 1173  165  652  361 1011   14
  121 1262  719 1144  146  730   55  271  448 1229  279  287  806 1065
 1132  888 1324  993 1342  545  932  475  201 1352  473  434 1378 1285
  722  506]"
47	198677.json	"[ 934 1135   92  852  686  152  599  364 1004  466  587 1089  762   43
 1049  411  189   86  850  921  318  750 1090 1225   66 1178  952   45
  674  313  702 1036 1191  601  230  478  944  241 1141 1331  267 1277
  712 1333  661  689  153 1223  452  526 1081  665 1050  946 1381  424
  334 1208  848 1172  969  797  543 1280 1109 1375   73 1354  673 1328
  518  221 1007 1212  127  572  393 1048  154  302 1321  294  589 1042
 1118  524  988  119  644  382  120  299 1206  331 1265 1043  996  628
 1319  447]"
48	198678.json	"[ 752  319  879  502 1378  420  346 1097   36  723 1338   74  784  862
  942 1393 1356 1180  451  448   55 1078  341 1367  541 1273  708 1114
  327  586  113 1136  913 1156  351 1035 1200 1373  958 1261  791 1132
   89  964  265  783 1345  141  146  450 1011  734  548 1220  896  389
 1377   93  475  306  959 1063 1091 1167 1113  809  271 1153  810  396
  966 1286  652 1085 1366  976 1232  932  539  582 1122  602  698  489
  497   14 1045  254  399 1165 1145  744  880  494  201  641 1266   96
  795 1056]"
49	198679.json	"[ 434 1373  964  893  489 1286 1273 1167 1394  494 1000  810  226  954
  737  400  809  953 1376   15  497  557  652  708  165  730 1156 1352
   93 1056   14  616  942 1011 1393 1377 1222  287  727  714  146 1163
 1158  403 1261  795  906  236  788 1140 1026 1378 1338 1194  865  321
  861  542  341  541  502 1046 1342 1324  473  882  451  598 1145 1195
  676  935 1345  784  506  351  594  680 1119 1126  837  767 1077 1136
  113  394 1169 1210  515   55 1154  450  291 1159 1344  201  719 1335
  857  840]"
50	198680.json	"[ 474 1337  512  985  980  632 1063 1030  774 1353  926  410  786 1168
  862  881  492  748  523  992  683  560 1232 1128    6 1356 1334  259
  352 1341  890    4  744  243  423  225 1269 1279 1131 1296 1231  709
  991  565  387  118  955  146 1362  883  965  840    9 1021  909  371
 1366  178  223  358  779  563 1059  607 1213  175  703  113 1251  538
  399 1101  433  699  768 1290  456 1039  110  254  853  598 1094  427
  927  350  777 1318  920  168   30  306  820 1110 1070 1238  925    1
  529 1158]"
51	198681.json	"[ 339    2  555  984  178 1205  501  926  426  839 1251 1351  638  148
 1385  259   59   25  118  777  881  410   46  748    5 1070 1234  890
  821 1098  738  565  129 1021  435  283  699  252  873 1168  849  184
  168   56  620  326 1279  632  512  138 1363  808 1213 1204    4  258
 1088  402  580  514  439  166  210 1362  270  150  455 1106  338  643
  901  848 1188  683 1231 1349 1318  465  900  492  392  709  243 1036
  478  344 1142  268 1330  322  133  930  904  560  446  298 1059  956
 1270  786]"
52	198683.json	"[ 371  607  306  167  939  512    6  549 1322  831  423  314  781  830
 1085  734  484  586 1255  113 1071 1110  945  317  554  478 1269  175
 1179 1072 1334  783  144 1362  952 1036 1097  677  890  815   19  328
  570  692 1239  884  390  927  621  429  883  632  421  913  225  323
  288 1080   58 1231 1366  538 1276  738  336  688  920  956  779  358
  146  811 1017  804  601 1035  942 1021  206  346  115 1094 1045   97
  824  848  733  863  501  641  242  228 1251  322 1165  633  786  565
  428  513]"
53	198684.json	"[ 971   39  867  956 1014  753 1318   19  314 1281 1058  392 1088  757
  500  620  465 1234 1062  529  347 1073  808   41  517  903 1255  439
 1379  785  782  876  565  574  580  530  805  693  941  357 1238 1306
  101 1292   44 1279  521 1230 1024   67  461 1072  777  709  430  328
  129 1059 1350  336  507 1198  260  107  739  794  513 1204  426  428
  962  259 1365  433  385  886  933 1138  363  233 1106  410  244 1205
  246 1270 1188  362  235  573  483  210  104  977  564 1237  245  390
   23  796]"
54	198685.json	"[  78   61   60   75   53   27   51   50   94 1287 1380   99   64  106
   42  255  124   35  125   57   10  826  816  290  806  494  542 1166
 1374  266 1170 1156 1207  704  511  470  625  635 1219  878  935 1273
  857  473  567  420  896  893   37  434  865 1360  403  561  610  593
  248  664 1342 1126 1056 1016  587 1196  548   36  179 1373  694  922
  652  183  126  321  277 1026 1049 1008  495  284 1162  349  773 1245
  576 1108  217 1146  140  703  394  874  736  271 1018  917  668  438
 1209   14]"
55	198687.json	"[ 945  225 1378  146  113  822  734 1233  563  607  317  783  456 1077
  804  167 1334 1071  781  254  206  768  423 1110  987  827  175 1063
  409  371  942  683  925  538  920 1101  598 1172  341 1165  358 1094
 1229 1322  939 1273  830  578 1343  472 1345  869 1195 1182 1296  488
  549  512  468  748  810  496 1199  703  554  144  601  534 1119  147
 1168    6  959  217 1080  484  969   33  370  814  560  786 1298  789
  369  396  226  621 1310  737  861 1113 1202 1156 1232  663 1048  765
  863  399]"
